type,agency,budget_type,appropriation_id,amount,text,page,source,year
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,60183,50000.0,"6 (60183) ... 50,000 ................................... (re. $50,000)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,60183,50000.0,"6 (60183) ... 50,000 ................................... (re. $50,000)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,60183,50000.0,"6 (60183) ... 50,000 ................................... (re. $50,000)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,N/A,100000.0,"8 ... 100,000 ......................................... (re. $100,000)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,N/A,100000.0,"8 ... 100,000 ......................................... (re. $100,000)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,60081,100000.0,"10 (60081) ... 100,000 ................................. (re. $100,000)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,60081,100000.0,"10 (60081) ... 100,000 ................................. (re. $100,000)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,60081,100000.0,"10 (60081) ... 100,000 ................................. (re. $100,000)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,60081,100000.0,"10 (60081) ... 100,000 ................................. (re. $100,000)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,60081,100000.0,"10 (60081) ... 100,000 ................................. (re. $100,000)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,N/A,250000.0,"12 ... 250,000 ........................................ (re. $250,000)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,N/A,250000.0,"12 ... 250,000 ........................................ (re. $250,000)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,N/A,150000.0,"14 150,000 ............................................. (re. $150,000)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,N/A,150000.0,"14 150,000 ............................................. (re. $150,000)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,N/A,200000.0,"16 200,000 ............................................. (re. $200,000)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,N/A,200000.0,"16 200,000 ............................................. (re. $200,000)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,60201,100000.0,"18 (60201) ... 100,000 ................................. (re. $100,000)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,60201,100000.0,"18 (60201) ... 100,000 ................................. (re. $100,000)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,60201,100000.0,"18 (60201) ... 100,000 ................................. (re. $100,000)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,60201,100000.0,"18 (60201) ... 100,000 ................................. (re. $100,000)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,60201,100000.0,"18 (60201) ... 100,000 ................................. (re. $100,000)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,N/A,1000.0,"20 ... 20,000 ............................................ (re. $1,000)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,N/A,1000.0,"20 ... 20,000 ............................................ (re. $1,000)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,N/A,200000.0,"22 200,000 ............................................. (re. $200,000)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,N/A,200000.0,"22 200,000 ............................................. (re. $200,000)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,N/A,75000.0,"24 75,000 ............................................... (re. $75,000)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,N/A,75000.0,"24 75,000 ............................................... (re. $75,000)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,N/A,100000.0,"26 100,000 ............................................. (re. $100,000)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,N/A,100000.0,"26 100,000 ............................................. (re. $100,000)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,39730,150000.0,"28 ic (39730) ... 150,000 .............................. (re. $150,000)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,39730,150000.0,"28 ic (39730) ... 150,000 .............................. (re. $150,000)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,39730,150000.0,"28 ic (39730) ... 150,000 .............................. (re. $150,000)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,39730,150000.0,"28 ic (39730) ... 150,000 .............................. (re. $150,000)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,39730,150000.0,"28 ic (39730) ... 150,000 .............................. (re. $150,000)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20944,150000.0,"30 (20944) ... 150,000 ................................. (re. $150,000)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20944,150000.0,"30 (20944) ... 150,000 ................................. (re. $150,000)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20944,150000.0,"30 (20944) ... 150,000 ................................. (re. $150,000)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20944,150000.0,"30 (20944) ... 150,000 ................................. (re. $150,000)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20944,150000.0,"30 (20944) ... 150,000 ................................. (re. $150,000)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20968,150000.0,"32 (20968) ... 150,000 ................................. (re. $150,000)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20968,150000.0,"32 (20968) ... 150,000 ................................. (re. $150,000)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20968,150000.0,"32 (20968) ... 150,000 ................................. (re. $150,000)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20968,150000.0,"32 (20968) ... 150,000 ................................. (re. $150,000)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20968,150000.0,"32 (20968) ... 150,000 ................................. (re. $150,000)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,60061,150000.0,"34 (60061) ... 150,000 ................................. (re. $150,000)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,60061,150000.0,"34 (60061) ... 150,000 ................................. (re. $150,000)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,60061,150000.0,"34 (60061) ... 150,000 ................................. (re. $150,000)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,60061,150000.0,"34 (60061) ... 150,000 ................................. (re. $150,000)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,60061,150000.0,"34 (60061) ... 150,000 ................................. (re. $150,000)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,21047,45722.0,"37 Center for Safety & Change, Inc.(21047) ... 45,722 ..... (re. $45,722)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,21047,45722.0,"37 Center for Safety & Change, Inc.(21047) ... 45,722 ..... (re. $45,722)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,21047,45722.0,"37 Center for Safety & Change, Inc.(21047) ... 45,722 ..... (re. $45,722)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,21047,45722.0,"37 Center for Safety & Change, Inc.(21047) ... 45,722 ..... (re. $45,722)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,21047,45722.0,"37 Center for Safety & Change, Inc.(21047) ... 45,722 ..... (re. $45,722)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,21046,52251.0,"38 Empire Justice Center (21046) ... 52,251 ............... (re. $15,000)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,21046,52251.0,"38 Empire Justice Center (21046) ... 52,251 ............... (re. $15,000)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,21046,52251.0,"38 Empire Justice Center (21046) ... 52,251 ............... (re. $15,000)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,21046,15000.0,"38 Empire Justice Center (21046) ... 52,251 ............... (re. $15,000)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,21046,15000.0,"38 Empire Justice Center (21046) ... 52,251 ............... (re. $15,000)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,N/A,45729.0,"40 45,729 ............................................... (re. $45,729)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,N/A,45729.0,"40 45,729 ............................................... (re. $45,729)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20334,71831.0,"41 The Legal Aid Society (20334) ... 71,831 ............... (re. $71,831)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20334,71831.0,"41 The Legal Aid Society (20334) ... 71,831 ............... (re. $71,831)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20334,71831.0,"41 The Legal Aid Society (20334) ... 71,831 ............... (re. $71,831)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20334,71831.0,"41 The Legal Aid Society (20334) ... 71,831 ............... (re. $71,831)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20334,71831.0,"41 The Legal Aid Society (20334) ... 71,831 ............... (re. $71,831)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20333,45722.0,"42 Brooklyn Legal Services, Inc. (20333) ... 45,722 ....... (re. $45,722)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20333,45722.0,"42 Brooklyn Legal Services, Inc. (20333) ... 45,722 ....... (re. $45,722)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20333,45722.0,"42 Brooklyn Legal Services, Inc. (20333) ... 45,722 ....... (re. $45,722)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20333,45722.0,"42 Brooklyn Legal Services, Inc. (20333) ... 45,722 ....... (re. $45,722)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20333,45722.0,"42 Brooklyn Legal Services, Inc. (20333) ... 45,722 ....... (re. $45,722)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20337,45722.0,"43 Queens Legal Services Corporation (20337) ... 45,722 ... (re. $45,722)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20337,45722.0,"43 Queens Legal Services Corporation (20337) ... 45,722 ... (re. $45,722)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20337,45722.0,"43 Queens Legal Services Corporation (20337) ... 45,722 ... (re. $45,722)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20337,45722.0,"43 Queens Legal Services Corporation (20337) ... 45,722 ... (re. $45,722)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20337,45722.0,"43 Queens Legal Services Corporation (20337) ... 45,722 ... (re. $45,722)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20340,45722.0,"44 My Sisters' Place (20340) ... 45,722 ................... (re. $45,722)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20340,45722.0,"44 My Sisters' Place (20340) ... 45,722 ................... (re. $45,722)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20340,45722.0,"44 My Sisters' Place (20340) ... 45,722 ................... (re. $45,722)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20340,45722.0,"44 My Sisters' Place (20340) ... 45,722 ................... (re. $45,722)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20340,45722.0,"44 My Sisters' Place (20340) ... 45,722 ................... (re. $45,722)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,N/A,45722.0,"46 45,722 ............................................... (re. $45,722)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,N/A,45722.0,"46 45,722 ............................................... (re. $45,722)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,21042,59976.0,"47 Sanctuary for Families (21042) ... 59,976 .............. (re. $59,976)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,21042,59976.0,"47 Sanctuary for Families (21042) ... 59,976 .............. (re. $59,976)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,21042,59976.0,"47 Sanctuary for Families (21042) ... 59,976 .............. (re. $59,976)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,21042,59976.0,"47 Sanctuary for Families (21042) ... 59,976 .............. (re. $59,976)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,21042,59976.0,"47 Sanctuary for Families (21042) ... 59,976 .............. (re. $59,976)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20335,59159.0,"48 Rochester Legal Aid Society (20335) ... 59,159 ......... (re. $59,159)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20335,59159.0,"48 Rochester Legal Aid Society (20335) ... 59,159 ......... (re. $59,159)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20335,59159.0,"48 Rochester Legal Aid Society (20335) ... 59,159 ......... (re. $59,159)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20335,59159.0,"48 Rochester Legal Aid Society (20335) ... 59,159 ......... (re. $59,159)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20335,59159.0,"48 Rochester Legal Aid Society (20335) ... 59,159 ......... (re. $59,159)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,N/A,45722.0,"50 45,722 ............................................... (re. $45,722)",167,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,N/A,45722.0,"50 45,722 ............................................... (re. $45,722)",167,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20242,2078000.0,"8 accrued (20242) ... 2,078,000 ....................... (re. $313,000)",168,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20242,2078000.0,"8 accrued (20242) ... 2,078,000 ....................... (re. $313,000)",168,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20242,2078000.0,"8 accrued (20242) ... 2,078,000 ....................... (re. $313,000)",168,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20242,313000.0,"8 accrued (20242) ... 2,078,000 ....................... (re. $313,000)",168,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20242,313000.0,"8 accrued (20242) ... 2,078,000 ....................... (re. $313,000)",168,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20243,287000.0,"13 accrued (20243) ... 287,000 ......................... (re. $287,000)",168,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20243,287000.0,"13 accrued (20243) ... 287,000 ......................... (re. $287,000)",168,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20243,287000.0,"13 accrued (20243) ... 287,000 ......................... (re. $287,000)",168,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20243,287000.0,"13 accrued (20243) ... 287,000 ......................... (re. $287,000)",168,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20243,287000.0,"13 accrued (20243) ... 287,000 ......................... (re. $287,000)",168,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,N/A,1350000.0,"27 1,350,000 ......................................... (re. $1,350,000)",168,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,N/A,1350000.0,"27 1,350,000 ......................................... (re. $1,350,000)",168,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,N/A,976000.0,"32 3,842,000 ........................................... (re. $976,000)",168,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,N/A,976000.0,"32 3,842,000 ........................................... (re. $976,000)",168,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20942,18190000.0,"38 state agencies (20942) ... 18,190,000 ............. (re. $4,980,000)",168,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20942,18190000.0,"38 state agencies (20942) ... 18,190,000 ............. (re. $4,980,000)",168,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20942,18190000.0,"38 state agencies (20942) ... 18,190,000 ............. (re. $4,980,000)",168,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20942,4980000.0,"38 state agencies (20942) ... 18,190,000 ............. (re. $4,980,000)",168,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20942,4980000.0,"38 state agencies (20942) ... 18,190,000 ............. (re. $4,980,000)",168,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,21037,5217000.0,"51 (21037) ... 5,217,000 ............................. (re. $2,497,000)",168,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,21037,5217000.0,"51 (21037) ... 5,217,000 ............................. (re. $2,497,000)",168,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,21037,5217000.0,"51 (21037) ... 5,217,000 ............................. (re. $2,497,000)",168,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,21037,2497000.0,"51 (21037) ... 5,217,000 ............................. (re. $2,497,000)",168,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,21037,2497000.0,"51 (21037) ... 5,217,000 ............................. (re. $2,497,000)",168,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20239,13819000.0,"11 agencies (20239) ... 13,819,000 ................... (re. $4,300,000)",169,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20239,13819000.0,"11 agencies (20239) ... 13,819,000 ................... (re. $4,300,000)",169,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20239,13819000.0,"11 agencies (20239) ... 13,819,000 ................... (re. $4,300,000)",169,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20239,4300000.0,"11 agencies (20239) ... 13,819,000 ................... (re. $4,300,000)",169,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20239,4300000.0,"11 agencies (20239) ... 13,819,000 ................... (re. $4,300,000)",169,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,N/A,173000.0,"15 ... 945,000 ......................................... (re. $173,000)",169,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,N/A,173000.0,"15 ... 945,000 ......................................... (re. $173,000)",169,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,N/A,6846000.0,"21 20,965,000 ........................................ (re. $6,846,000)",169,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,N/A,6846000.0,"21 20,965,000 ........................................ (re. $6,846,000)",169,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,39718,3553000.0,"27 other state agencies (39718) ... 3,553,000 .......... (re. $981,000)",169,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,39718,3553000.0,"27 other state agencies (39718) ... 3,553,000 .......... (re. $981,000)",169,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,39718,3553000.0,"27 other state agencies (39718) ... 3,553,000 .......... (re. $981,000)",169,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,39718,981000.0,"27 other state agencies (39718) ... 3,553,000 .......... (re. $981,000)",169,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,39718,981000.0,"27 other state agencies (39718) ... 3,553,000 .......... (re. $981,000)",169,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,N/A,147000.0,"30 147,000 ............................................. (re. $147,000)",169,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,N/A,147000.0,"30 147,000 ............................................. (re. $147,000)",169,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,N/A,2042000.0,"36 13,521,000 ........................................ (re. $2,042,000)",169,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,N/A,2042000.0,"36 13,521,000 ........................................ (re. $2,042,000)",169,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,39744,946000.0,"43 operations (39744) ... 946,000 ...................... (re. $354,000)",169,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,39744,946000.0,"43 operations (39744) ... 946,000 ...................... (re. $354,000)",169,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,39744,946000.0,"43 operations (39744) ... 946,000 ...................... (re. $354,000)",169,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,39744,354000.0,"43 operations (39744) ... 946,000 ...................... (re. $354,000)",169,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,39744,354000.0,"43 operations (39744) ... 946,000 ...................... (re. $354,000)",169,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20238,500000.0,"48 justice services (20238) ... 500,000 ................ (re. $500,000)",169,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20238,500000.0,"48 justice services (20238) ... 500,000 ................ (re. $500,000)",169,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20238,500000.0,"48 justice services (20238) ... 500,000 ................ (re. $500,000)",169,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20238,500000.0,"48 justice services (20238) ... 500,000 ................ (re. $500,000)",169,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,20238,500000.0,"48 justice services (20238) ... 500,000 ................ (re. $500,000)",169,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,39797,31063000.0,"6 state agencies (39797) ... 31,063,000 ............ (re. $22,571,000)",170,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,39797,31063000.0,"6 state agencies (39797) ... 31,063,000 ............ (re. $22,571,000)",170,enacted,2025
appropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,39797,31063000.0,"6 state agencies (39797) ... 31,063,000 ............ (re. $22,571,000)",170,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,39797,22571000.0,"6 state agencies (39797) ... 31,063,000 ............ (re. $22,571,000)",170,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,39797,22571000.0,"6 state agencies (39797) ... 31,063,000 ............ (re. $22,571,000)",170,enacted,2025
reappropriation,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,N/A,2895000.0,"14 14,950,000 ........................................ (re. $2,895,000)",170,enacted,2025
